backbone_id,member_count_train,member_count_total,n_countries_train,n_countries_test,refseq_share_train,insd_share_train,split_year,backbone_assignment_mode,max_resolved_year_train,min_resolved_year_test,spread_severity_bin,n_train_macro_regions,genus_purity_train,family_purity_train,mobility_purity_train,replicon_purity_train,backbone_purity_score,mean_n_replicon_types_train,multi_replicon_fraction_train,primary_replicon_diversity_train,plasmidfinder_presence_fraction_train,plasmidfinder_mean_type_count_train,plasmidfinder_multi_type_fraction_train,plasmidfinder_mean_max_identity_train,plasmidfinder_mean_coverage_train,plasmidfinder_dominant_type_purity_train,plasmidfinder_support_score,plasmidfinder_complexity_score,assignment_primary_fraction,assignment_confidence_score,pmlst_presence_fraction_train,pmlst_scheme_purity_train,pmlst_st_purity_train,pmlst_allele_purity_train,pmlst_coherence_score,mean_pmid_count_train,max_pmid_count_train,clinical_context_fraction_train,environmental_context_fraction_train,host_associated_context_fraction_train,food_context_fraction_train,pathogenic_context_fraction_train,ecology_context_diversity_train,ecology_context_score,mash_neighbor_distance_train_mean,coherence_score,mobility_dominance,replicon_dominance,topology_dominance,relaxase_support,mpf_support,orit_support,mobilizable_support,support_shrinkage,T_raw,T_eff,host_observation_count,host_taxon_signature_count,genus_unique_count,H_genus_richness_norm,family_unique_count,order_unique_count,class_unique_count,phylum_unique_count,H_genus_norm,phylo_breadth_score,phylo_pairwise_dispersion_score,phylo_breadth_augmented_score,host_taxon_evenness_score,host_support_factor,predicted_host_range_score,reported_host_range_score,H_external_host_range_score,H_external_host_range_support,H_obs,H_obs_basic,H_support,H_raw,H_phylogenetic_raw,H_augmented_raw,H_phylogenetic_augmented_raw,H_eff,H_phylogenetic_eff,H_augmented_eff,H_phylogenetic_augmented_eff,mean_amr_class_count,mean_amr_gene_count,mdr_proxy_fraction,xdr_proxy_fraction,mean_last_resort_convergence_score,mean_amr_mechanism_diversity_proxy,mean_amr_clinical_threat_score,A_consistency,A_recurrence,amr_support_factor,canonical_member_count_train,amr_class_richness_norm,amr_gene_burden_norm,amr_clinical_threat_norm,A_content_raw,A_raw,A_eff,T_eff_norm,H_eff_norm,H_obs_norm,H_breadth_norm,H_support_norm,H_external_host_range_norm,H_augmented_norm,host_phylogenetic_dispersion_norm,host_taxon_evenness_norm,H_phylogenetic_norm,H_phylogenetic_augmented_norm,A_eff_norm,A_recurrence_norm,T_raw_norm,A_raw_norm,support_shrinkage_norm,amr_support_norm,backbone_purity_norm,assignment_confidence_norm,pmlst_coherence_norm,clinical_context_fraction_norm,pathogenic_context_fraction_norm,pmlst_presence_norm,plasmidfinder_support_norm,plasmidfinder_complexity_norm,ecology_context_diversity_norm,ecology_context_norm,mash_neighbor_distance_train_norm,H_obs_specialization_norm,H_specialization_norm,H_phylogenetic_specialization_norm,H_phylogenetic_augmented_specialization_norm,H_augmented_specialization_norm,amr_load_density_norm,amr_mdr_proxy_norm,amr_xdr_proxy_norm,last_resort_convergence_norm,amr_mechanism_diversity_norm,amr_clinical_escalation_norm,clinical_context_sparse_penalty_norm,external_t_synergy_norm,T_A_synergy_norm,T_H_obs_synergy_norm,A_H_obs_synergy_norm,T_coherence_synergy_norm,H_A_synergy_norm,clinical_A_synergy_norm,clinical_weapon_synergy_norm,endemic_resistance_norm,H_evenness_T_synergy_norm,host_support_observed_flag,external_host_support_observed_flag,amr_support_observed_flag,pmlst_support_observed_flag,context_support_observed_flag,metadata_support_depth_norm,metadata_missingness_burden,context_support_guard_norm,silent_carrier_risk_norm,mean_n_replicon_types_norm,replicon_architecture_norm,amr_burden_latent_norm,amr_burden_saturation_norm,replicon_multiplicity_latent_norm,replicon_multiplicity_saturation_norm,host_range_latent_norm,host_range_saturation_norm,eco_clinical_context_latent_norm,eco_clinical_context_saturation_norm,monotonic_latent_priority_index,strict_priority_index,strict_operational_priority_index,legacy_geometric_priority_index,arithmetic_priority_index,priority_index,operational_priority_index,bio_priority_index,evidence_support_index,log1p_member_count_train,log1p_n_countries_train,H_support_norm_residual,amr_support_norm_residual,label_geo_spread,n_new_countries_future,year,geo_country_record_count_train,geo_country_entropy_train,geo_macro_region_entropy_train,geo_dominant_region_share_train,knownness_score,region,host_genus,mean_antibiotic_pressure,max_health_exp,tourist_entropy,country_slope_train,host_breadth_slope_train,mobility_shift_slope_train,recent_expansion_flag,other_amr_count,colistin_resistance_count,carbapenemase_count,amr_class_shannon,esbl_count
AC151,1,17,1,3,1.0,0.0,2015,training_only,2010.0,2017.0,1.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.263022,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0204984244002211,0.0,0.0,0.0,0.0,0.0197934698537438,0.0245507777990862,0.0102492122001105,0.0245507777990862,0.0197934698537438,0.0245507777990862,0.0197934698537438,0.0002028674727075,0.0002028674727075,0.0002516261313405,0.0002028674727075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007034822370735139,0.8909602532536054,0.9303552585297221,0.0006934812760055479,0.0,0.02567710165318326,0.0,0.0,0.8909602532536054,0.024973619416109743,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.8388746803069054,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.9750263805838902,0.9743228983468167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10018030513176145,0.8998196948682385,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.0,0.029312230751356305,0.4102115117891817,0.5229597434453729,0.07638982766691951,0.0,0.0,0.0,0.00023449407902450463,0.00023449407902450463,0.00023449407902450463,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.3416100729551131,-0.12611834050180384,0,2,2010.0,1.0,0.6931471805599453,0.0,1.0,0.3807073509015257,unknown,Clostridioides,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE944,1,2,1,0,1.0,0.0,2015,training_only,2009.0,2023.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.7692307692307693,0.1923076923076923,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.156234931905558,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.578117465952779,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0114429506342591,0.0114429506342591,0.0405101373852328,0.0363740831463849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832167832167832,0.37952866690116077,0.8909602532536054,0.9303552585297221,0.2711511789181692,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.9453273998728544,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998956455267135,0.0,0.6978150235272993,0.0,0.7832167832167832,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.35049930651872396,0.649500693481276,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.4214736219881264,0.0,0.0,0.0,0.3875818167059813,0.3875818167059813,0.3875818167059813,0.6252275528008588,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.07115237531294943,-0.12611834050180384,0,0,2009.0,1.0,0.6931471805599453,0.0,1.0,0.675249653259362,unknown,Agrobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD241,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,0.2375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.7692307692307693,0.1923076923076923,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0619645804404125,0.6,0.0,0.6,1.0,0.0197934698537438,0.0245507777990862,0.5309822902202063,0.0245507777990862,0.0197934698537438,0.1213691339651549,0.1089774376292924,0.0105099819543455,0.0105099819543455,0.064444860714861,0.0578650894147314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832167832167832,0.2514948997537812,0.8909602532536054,0.9303552585297221,0.1955617198335645,0.8694714131607335,0.8438269433696799,0.0,0.0,0.8909602532536054,0.835033415406261,0.0,0.0,0.9453273998728544,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.9212898751733704,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.16496658459373903,0.1561730566303201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809846033147003,0.0,0.6978150235272993,0.0,0.7832167832167832,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4308460471567268,0.5691539528432732,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.9086299892125134,0.9962651280921859,0.4102115117891817,0.5229597434453729,0.4231047764806091,0.0,0.0,0.0,0.3449038943235215,0.3449038943235215,0.3449038943235215,0.6252275528008588,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.14674183439755414,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.7154230235783634,unknown,Actibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA114,2,38,1,10,0.6666666666666666,0.3333333333333333,2015,training_only,2015.0,2017.0,3.0,1,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.9109333333333334,1.0,1.0,0.9688266666666668,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.2583333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1437398936440172,0.2420987598590409,0.0,0.1573641939083766,0.0,0.2962342778714382,0.6,0.2,0.4,1.0,0.0150397847377436,0.0186545570822485,0.6481171389357191,0.0186545570822485,0.0150397847377436,0.0863818431899865,0.0775623226515132,0.0097475422544354,0.0097475422544354,0.055985553064288,0.0502694706461078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816039395005276,0.06823777699613084,0.08652831516004221,0.8997919556171984,0.7500898957209636,0.6581076327822722,0.0,0.0,0.06823777699613084,0.6538867393598312,0.0,0.0,0.0,0.0,0.8744798890429958,0.0,1.0,1.0,0.0,0.32242990654205606,0.0,0.0,0.3829787234042553,0.7249240121580547,0.9916782246879334,0.9400138696255201,0.0,0.9317622230038691,0.9134716848399578,0.9317622230038691,0.3461132606401688,0.34189236721772776,0.0,0.0,0.0,0.0,0.0,0.0,0.04047143764501537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6139459084604716,0.3860540915395284,0.19795452188678755,0.0,0.8760932944606414,0.5109086491739553,0.0,0.007033587154995136,0.7117602040816328,0.9576130009137216,0.8250629270046745,0.9914278641890149,0.623591649707701,0.8820850468088902,0.47697412752627055,0.0,0.0,0.0,0.027201313166842534,0.027201313166842534,0.027201313166842534,0.02884277172001407,0.4372399445214979,1.0986122886681098,0.6931471805599453,0.4345378521488128,-0.2304293759997779,1,9,2015.0,2.0,0.6931471805599453,0.0,1.0,0.8069729542302357,unknown,Klebsiella,0.0,0.0,0.0,0.7333333333333333,0.05454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AE318,2,6,2,3,1.0,0.0,2015,training_only,2015.0,2021.0,1.0,2,1.0,1.0,0.5,1.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.8333333333333334,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.4,0.6153846153846154,0.2461538461538461,2.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,0.2,0.2273641939083766,1.0,0.1054577535164923,0.2,0.0,0.2,1.0,0.0200065641106637,0.020644661042942,0.5527288767582462,0.020644661042942,0.0200065641106637,0.0642567678037762,0.0632559311221702,0.011058205708679,0.011058205708679,0.0355165710922966,0.0349633797574541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118245390972664,0.3563137530777348,0.9148786493141048,0.20717551881814983,0.24098474341192788,0.6382596188421431,0.1487864931410482,0.3593314763231198,1.0,0.9148786493141048,0.6331340133661625,0.0,0.0,0.5937698664971393,0.0,0.8744798890429958,0.0,0.37968099861303745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916782246879334,0.9330790568654647,0.0,0.08512135068589521,0.7928244811818501,0.08512135068589521,0.3668659866338375,0.8512135068589518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181548208909197,0.0,0.7427209378093527,0.0,0.676520449247722,0.0,0.0,0.0,0.0,0.8118245390972664,1.0,1.0,0.0,0.0,1.0,0.44265603328710124,0.5573439667128988,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.44625520110957007,0.6025967703175634,0.5655554441506374,0.0,0.0,0.0,0.3893794307250004,0.3893794307250004,0.3893794307250004,0.26698179510509634,0.4372399445214979,1.0986122886681098,1.0986122886681098,-0.05606306304121211,-0.273996131245462,0,2,2015.0,2.0,1.0986122886681098,0.6931471805599453,0.5,0.5662482662968099,unknown,Bacillus,0.0,0.0,0.0,0.13636363636363635,0.0,0.040909090909090916,0.0,1.0,0.0,0.0,-0.0,0.0
AF269,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9789,1.0,1.0,0.992615,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.25,0.1875,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0945691662966549,0.6,0.6,0.6,1.0,0.0197934698537438,0.0245507777990862,0.5472845831483275,0.0245507777990862,0.0197934698537438,0.1213691339651549,0.1089774376292924,0.0108326608979652,0.0108326608979652,0.0664234558891933,0.0596416715255201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397819205065072,0.8909602532536054,0.9303552585297221,0.23196948682385576,0.8694714131607335,0.8438269433696799,0.0,0.0,0.8909602532536054,0.835033415406261,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5547112462006079,0.7249240121580547,0.9115811373092927,0.8307905686546463,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.16496658459373903,0.1561730566303201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4403120665742025,0.5596879334257975,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.9086299892125134,0.9962651280921859,0.4102115117891817,0.5229597434453729,0.2821257555015881,0.0,0.0,0.0,0.11326064016883573,0.11326064016883573,0.11326064016883573,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.11033406740726287,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.7201560332871012,unknown,Escherichia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF043,2,6,1,2,1.0,0.0,2015,training_only,2012.0,2020.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.5,0.2499999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4,0.4615384615384615,0.1846153846153846,2.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,0.2,0.2273641939083766,1.0,0.0655643429251167,0.8,0.0,0.8,1.0,0.0200065641106637,0.020644661042942,0.5327821714625584,0.020644661042942,0.0200065641106637,0.1285135356075525,0.1265118622443405,0.0106591406703843,0.0106591406703843,0.0684697205633226,0.0674032646823117,4.0,4.0,1.0,1.0,1.0,0.75,4.0,0.8,1.0,0.4,2.0,0.8099808061420346,0.7019400352733686,0.7424242424242424,0.7559604207077015,0.7776685261511882,0.3110674104604753,0.5568976478067387,0.27013717903622936,0.9148786493141048,0.20717551881814983,0.19764216366158113,0.9223300970873787,0.8519169890960253,0.3593314763231198,1.0,0.9148786493141048,0.8765388673935983,0.7878787878787878,1.0,0.5772409408773045,0.7467532467532467,0.8744798890429958,0.7566137566137566,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7249240121580547,0.9916782246879334,0.9244105409153953,0.0,0.08512135068589521,0.7928244811818501,0.08512135068589521,0.12346113260640168,0.1480830109039747,0.5502645502645502,1.0,1.0,1.0,0.6984126984126984,1.0,0.0,0.5136434615693221,0.43876784372652133,0.5094937678316311,0.7208134812777794,0.5568976478067387,0.624649591234185,0.0,0.3478658880617584,0.7928244811818501,0.5568976478067387,1.0,1.0,1.0,0.0,1.0,0.5827097138747624,0.41729028612523755,0.0,0.33383222890019004,0.858600583090379,0.38637026239067057,0.6271284271284272,0.875273459563476,0.6460969387755102,0.9213599293000669,0.945631067961165,0.9974172402480519,0.44625520110957007,0.6025967703175634,0.7785266883151454,0.49121661796635774,0.49121661796635774,0.49121661796635774,0.5383045382405852,0.5383045382405852,0.5383045382405852,0.510389902149567,0.8155468228283762,1.0986122886681098,0.6931471805599453,-0.3080217259478737,0.5244170230434926,0,1,2012.0,2.0,0.6931471805599453,0.0,1.0,0.7913548569373812,unknown,Vagococcus,0.0,0.0,0.0,0.05454545454545454,0.05454545454545454,0.0,1.0,22.0,0.0,0.0,-0.0,0.0
AB238,3,19,1,4,0.6666666666666666,0.3333333333333333,2015,training_only,2014.0,2020.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0074255333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.3846153846153846,0.1923076923076923,2.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,1.0,0.5073641939083766,0.9182958340544894,0.3342878685301995,0.6,0.0,0.6,1.0,0.0298862470154378,0.020644661042942,0.6671439342650998,0.020644661042942,0.0298862470154378,0.1112959865662964,0.1339094776677988,0.0199384284142978,0.0199384284142978,0.0742504423457547,0.0893368957666798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832167832167832,0.9317622230038691,0.9226169539219135,0.20717551881814983,0.9119278779472955,0.8694714131607335,0.7798100597959902,1.0,0.3370473537604457,0.9226169539219135,0.885684136475554,0.0,0.0,0.16338207247298156,0.0,0.926490984743412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7249240121580547,0.9115811373092927,0.7773925104022191,0.14578005115089515,0.07738304607808655,0.7928244811818501,0.07738304607808655,0.114315863524446,0.22018994020400984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809846033147003,0.0,0.7226090827919882,0.0,0.7832167832167832,0.0,0.0,0.0,0.0,0.7192247091895302,1.0,1.0,0.0,0.0,0.0,0.5171012482662968,0.4828987517337032,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.9086299892125134,0.9962651280921859,0.4102115117891817,0.5229597434453729,0.5532771296286921,0.0,0.0,0.0,0.5716596687402175,0.5716596687402175,0.5716596687402175,0.1235191970970438,0.463245492371706,1.3862943611198906,0.6931471805599453,0.33076777196901974,-0.30569319365026826,1,4,2014.0,3.0,0.6931471805599453,0.0,1.0,0.7585506241331484,unknown,Escherichia,0.0,0.0,0.0,0.13622291021671826,0.09700722394220845,1.947759692324836e-18,1.0,0.0,0.0,0.0,0.0,0.0
AB768,1,1,1,0,1.0,0.0,2015,training_only,2012.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.4615384615384615,0.1153846153846153,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0892362577860734,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5446181288930367,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0107798825160467,0.0107798825160467,0.0381627550165513,0.0342663667335074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42657342657342656,0.3327470981357721,0.8909602532536054,0.9303552585297221,0.22434119278779474,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.5772409408773045,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722645926529422,0.0,0.38005996817111837,0.0,0.42657342657342656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3383287101248266,0.6616712898751733,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.3572778177923222,0.0,0.0,0.0,0.2531068415697329,0.2531068415697329,0.2531068415697329,0.5025320664690088,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.1179623614433239,-0.12611834050180384,0,0,2012.0,1.0,0.6931471805599453,0.0,1.0,0.6691643550624133,unknown,Helicobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC105,2,25,1,7,1.0,0.0,2015,training_only,2015.0,2016.0,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9043,0.9691,1.0,0.960325,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.1916666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4,0.4615384615384615,0.1846153846153846,3.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1437398936440172,0.2420987598590409,0.2,0.2273641939083766,0.9182958340544894,0.2127004899270642,1.0,0.0,1.0,1.0,0.0180779714157445,0.0186545570822485,0.6063502449635321,0.0186545570822485,0.0180779714157445,0.1365816864819312,0.1344543469574136,0.0109615823963804,0.0109615823963804,0.0828163390558513,0.0815264262140395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568976478067387,0.34927893070699967,0.18079493492789306,0.08652831516004221,0.7981969486823856,1.0,0.8586000703482237,0.3593314763231198,0.3370473537604457,0.18079493492789306,0.887091100949701,0.0,0.0,0.5772409408773045,0.0,0.8744798890429958,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3343465045592705,0.7249240121580547,0.9916782246879334,0.8346047156726768,0.0,0.819205065072107,0.9134716848399578,0.819205065072107,0.112908899050299,0.14139992965177628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568976478067387,0.0,0.10068427399671602,0.0,0.5568976478067387,0.0,0.0,0.0,0.0,0.5113967899756724,1.0,1.0,0.0,0.0,1.0,0.5875312066574202,0.4124687933425798,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,1.0,0.998498817743263,0.44625520110957007,0.6025967703175634,0.5432619607309028,0.0,0.0,0.0,0.30205885950457945,0.30205885950457945,0.30205885950457945,0.22125641867911558,0.4372399445214979,1.0986122886681098,0.6931471805599453,0.2925330590729307,-0.23219673357026402,1,6,2015.0,2.0,0.6931471805599453,0.0,1.0,0.7937656033287102,unknown,Bacillus,0.0,0.0,0.0,0.2909090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
